model,repr,pooling,layer,method,D,sif_a,tau,aucroc,spearman,same_avg,diff_avg,gap,dir_acc_at_1,dir_acc_at_3,existing_acc,new_acc,overall_assignment_acc,train_aucroc,train_dir_acc_at_1,n_train,n_test,n_existing,n_new
bowphs/LaTa,hidden,sif,4,sif_only,10,0.001,0.8944723618090452,0.8902569934413748,0.05438674798946162,0.8301807641983032,0.6586006283760071,0.17158013582229614,0.6258741258741258,0.8298368298368298,0.5663551401869159,0.8359133126934984,0.6678321678321678,0.9103575120699399,0.6174734356552538,847,858,535,323
bowphs/LaTa,hidden,sif,4,sif_abtt_fixed,10,0.001,0.4271356783919598,0.9697681273758608,0.06546752787171048,0.5750284790992737,0.0008451712201349437,0.5741833078791387,0.8706293706293706,0.9627039627039627,0.9252336448598131,0.8575851393188855,0.8997668997668997,0.9823301166288341,0.8583234946871311,847,858,535,323
bowphs/LaTa,hidden,sif,4,sif_abtt_optimal,7,0.001,0.457286432160804,0.9681913899296917,0.06524779158759922,0.5879709720611572,0.0009335408685728908,0.5870374311925843,0.8741258741258742,0.9662004662004662,0.9196261682242991,0.8730650154798761,0.9020979020979021,0.9814792067707443,0.8689492325855962,847,858,535,323
bowphs/LaTa,hidden,sif,5,sif_only,10,0.001,0.9095477386934674,0.878278290921771,0.052717379634447024,0.8378711342811584,0.679189920425415,0.1586812138557434,0.6142191142191142,0.8205128205128205,0.514018691588785,0.8699690402476781,0.6480186480186481,0.8979267505136077,0.6033057851239669,847,858,535,323
bowphs/LaTa,hidden,sif,5,sif_abtt_fixed,10,0.001,0.45226130653266333,0.9701592713879652,0.06552203823548762,0.5849963426589966,0.000979323755018413,0.5840170189039782,0.8787878787878788,0.9638694638694638,0.914018691588785,0.891640866873065,0.9055944055944056,0.9851993181519288,0.8654073199527745,847,858,535,323
bowphs/LaTa,hidden,sif,5,sif_abtt_optimal,10,0.001,0.45226130653266333,0.9701592713879652,0.06552203823548762,0.5849963426589966,0.000979323755018413,0.5840170189039782,0.8787878787878788,0.9638694638694638,0.914018691588785,0.891640866873065,0.9055944055944056,0.9851993181519288,0.8654073199527745,847,858,535,323
bowphs/LaTa,hidden,sif,6,sif_only,10,0.001,0.9095477386934674,0.8652972044482312,0.050908317681606294,0.842430055141449,0.697233259677887,0.145196795463562,0.6142191142191142,0.7867132867132867,0.5682242990654206,0.8328173374613003,0.6678321678321678,0.883230281955023,0.5985832349468713,847,858,535,323
bowphs/LaTa,hidden,sif,6,sif_abtt_fixed,10,0.001,0.4371859296482412,0.9646342073711538,0.06475205776760436,0.5816417336463928,0.0008683245396241546,0.5807734091067687,0.8694638694638694,0.958041958041958,0.9102803738317757,0.8699690402476781,0.8951048951048951,0.9866568792348941,0.8713105076741441,847,858,535,323
bowphs/LaTa,hidden,sif,6,sif_abtt_optimal,10,0.001,0.4371859296482412,0.9646342073711538,0.06475205776760436,0.5816417336463928,0.0008683245396241546,0.5807734091067687,0.8694638694638694,0.958041958041958,0.9102803738317757,0.8699690402476781,0.8951048951048951,0.9866568792348941,0.8713105076741441,847,858,535,323
bowphs/LaTa,hidden,sif,7,sif_only,10,0.001,0.9246231155778895,0.8581922329309972,0.04991815914025554,0.858418345451355,0.7313341498374939,0.12708419561386108,0.6013986013986014,0.7983682983682984,0.5158878504672897,0.8513931888544891,0.6421911421911422,0.875877632990506,0.577331759149941,847,858,535,323
